service,scenario,concurrency,request_no,status,bytes,latency_ms,error
spin,health,5,46,200,27,2.332400,
spin,health,5,47,200,27,1.780500,
spin,health,5,48,200,27,2.399000,
spin,health,5,49,200,27,2.029200,
spin,health,5,50,200,27,1.109600,
spin,health,5,51,200,27,1.235200,
spin,health,5,52,200,27,2.447600,
spin,health,5,53,200,27,25.559000,
spin,health,5,54,200,27,15.919700,
spin,health,5,55,200,27,1.434800,
spin,health,5,56,200,27,1.081200,
spin,health,5,57,200,27,15.752900,
spin,health,5,58,200,27,13.770400,
spin,health,5,59,200,27,23.823600,
spin,health,5,60,200,27,25.226600,
spin,health,5,61,200,27,22.623500,
spin,health,5,62,200,27,2.748400,
spin,health,5,63,200,27,3.281500,
spin,health,5,64,200,27,3.301600,
spin,health,5,65,200,27,1.441400,
spin,health,5,66,200,27,1.408400,
spin,health,5,67,200,27,1.494100,
spin,health,5,68,200,27,1.503000,
spin,health,5,69,200,27,1.039500,
spin,health,5,70,200,27,0.951400,
spin,health,5,71,200,27,13.737600,
spin,health,5,72,200,27,16.031500,
spin,health,5,73,200,27,1.091300,
spin,health,5,74,200,27,1.068800,
spin,health,5,75,200,27,0.981200,
spin,health,5,76,200,27,1.001300,
spin,health,5,77,200,27,0.988900,
spin,health,5,78,200,27,0.938900,
spin,health,5,79,200,27,0.989900,
spin,health,5,80,200,27,1.011700,
spin,health,5,81,200,27,0.961000,
spin,health,5,82,200,27,0.996200,
spin,health,5,83,200,27,0.995100,
spin,health,5,84,200,27,0.988100,
spin,health,5,85,200,27,0.954500,
spin,health,5,86,200,27,1.146500,
spin,health,5,87,200,27,15.786700,
spin,health,5,88,200,27,24.376000,
spin,health,5,89,200,27,26.830900,
spin,health,5,90,200,27,22.714600,
spin,health,5,91,200,27,2.311300,
spin,health,5,92,200,27,1.246900,
spin,health,5,93,200,27,1.343000,
spin,health,5,94,200,27,1.384500,
spin,health,5,95,200,27,1.353300,
spin,health,5,96,200,27,1.228000,
spin,health,5,97,200,27,1.282900,
spin,health,5,98,200,27,1.322500,
spin,health,5,99,200,27,1.512900,
spin,health,5,100,200,27,1.311300,
spin,health,10,1,200,27,1.866400,
spin,health,10,2,200,27,2.460300,
spin,health,10,3,200,27,2.513200,
spin,health,10,4,200,27,3.019800,
spin,health,10,5,200,27,3.395300,
spin,health,10,6,200,27,3.754400,
spin,health,10,7,200,27,2.819800,
spin,health,10,8,200,27,2.790200,
spin,health,10,9,200,27,3.609900,
spin,health,10,10,200,27,3.089400,
spin,health,10,11,200,27,3.486600,
spin,health,10,12,200,27,3.163400,
spin,health,10,13,200,27,3.532100,
spin,health,10,14,200,27,3.458800,
spin,health,10,15,200,27,5.465300,
spin,health,10,16,200,27,4.239000,
spin,health,10,17,200,27,3.348200,
spin,health,10,18,200,27,3.248400,
spin,health,10,19,200,27,3.123300,
spin,health,10,20,200,27,1.666200,
spin,health,10,21,200,27,4.268400,
spin,health,10,22,200,27,3.515700,
spin,health,10,23,200,27,3.537400,
spin,health,10,24,200,27,4.613700,
spin,health,10,25,200,27,4.243500,
spin,health,10,26,200,27,4.526300,
spin,health,10,27,200,27,3.317700,
spin,health,10,28,200,27,5.423900,
spin,health,10,29,200,27,4.984200,
spin,health,10,30,200,27,1.968200,
spin,health,10,31,200,27,2.368200,
spin,health,10,32,200,27,2.993900,
spin,health,10,33,200,27,3.153900,
spin,health,10,34,200,27,3.558100,
spin,health,10,35,200,27,2.981900,
spin,health,10,36,200,27,3.256200,
spin,health,10,37,200,27,3.541700,
spin,health,10,38,200,27,1.843300,
spin,health,10,39,200,27,3.914100,
spin,health,10,40,200,27,3.467100,
spin,health,10,41,200,27,2.054500,
spin,health,10,42,200,27,1.746100,
spin,health,10,43,200,27,3.224800,
spin,health,10,44,200,27,2.608100,
spin,health,10,45,200,27,3.278900,
spin,health,10,46,200,27,2.524300,
spin,health,10,47,200,27,3.143600,
spin,health,10,48,200,27,3.806500,
spin,health,10,49,200,27,3.407800,
spin,health,10,50,200,27,1.794500,
spin,health,10,51,200,27,1.969500,
spin,health,10,52,200,27,2.258200,
spin,health,10,53,200,27,3.053300,
spin,health,10,54,200,27,3.717900,
spin,health,10,55,200,27,3.333500,
spin,health,10,56,200,27,3.643900,
spin,health,10,57,200,27,2.355600,
spin,health,10,58,200,27,2.230700,
spin,health,10,59,200,27,2.447400,
spin,health,10,60,200,27,1.504500,
spin,health,10,61,200,27,2.685200,
spin,health,10,62,200,27,2.491800,
spin,health,10,63,200,27,2.720900,
spin,health,10,64,200,27,2.769700,
spin,health,10,65,200,27,22.895500,
spin,health,10,66,200,27,14.334100,
