service,scenario,concurrency,request_no,status,bytes,latency_ms,error
docker,image-resize,5,21,200,22304,6.710600,
docker,image-resize,5,22,200,22304,6.972500,
docker,image-resize,5,23,200,22304,6.399300,
docker,image-resize,5,24,200,22304,6.083800,
docker,image-resize,5,25,200,22304,7.214200,
docker,image-resize,5,26,200,22304,27.527300,
docker,image-resize,5,27,200,22304,19.843300,
docker,image-resize,5,28,200,22304,8.533300,
docker,image-resize,5,29,200,22304,7.630200,
docker,image-resize,5,30,200,22304,7.648100,
docker,image-resize,5,31,200,22304,7.406900,
docker,image-resize,5,32,200,22304,27.822200,
docker,image-resize,5,33,200,22304,7.415800,
docker,image-resize,5,34,200,22304,9.097300,
docker,image-resize,5,35,200,22304,7.505200,
docker,image-resize,5,36,200,22304,7.478700,
docker,image-resize,5,37,200,22304,6.572700,
docker,image-resize,5,38,200,22304,6.760300,
docker,image-resize,5,39,200,22304,6.847000,
docker,image-resize,5,40,200,22304,29.689900,
docker,image-resize,5,41,200,22304,6.320600,
docker,image-resize,5,42,200,22304,22.196900,
docker,image-resize,5,43,200,22304,22.284500,
docker,image-resize,5,44,200,22304,32.593600,
docker,image-resize,5,45,200,22304,7.635600,
docker,image-resize,5,46,200,22304,6.127100,
docker,image-resize,5,47,200,22304,8.158400,
docker,image-resize,5,48,200,22304,26.256100,
docker,image-resize,5,49,200,22304,32.637700,
docker,image-resize,5,50,200,22304,11.268800,
docker,image-resize,5,51,200,22304,13.061600,
docker,image-resize,5,52,200,22304,13.061900,
docker,image-resize,5,53,200,22304,33.895700,
docker,image-resize,5,54,200,22304,27.114200,
docker,image-resize,5,55,200,22304,8.398100,
docker,image-resize,5,56,200,22304,8.467200,
docker,image-resize,5,57,200,22304,7.721400,
docker,image-resize,5,58,200,22304,7.478000,
docker,image-resize,5,59,200,22304,8.561200,
docker,image-resize,5,60,200,22304,7.058300,
docker,image-resize,5,61,200,22304,17.569000,
docker,image-resize,5,62,200,22304,7.867800,
docker,image-resize,5,63,200,22304,6.936200,
docker,image-resize,5,64,200,22304,6.398400,
docker,image-resize,5,65,200,22304,6.689700,
docker,image-resize,5,66,200,22304,6.613800,
docker,image-resize,5,67,200,22304,6.736500,
docker,image-resize,5,68,200,22304,6.365200,
docker,image-resize,5,69,200,22304,18.237700,
docker,image-resize,5,70,200,22304,6.478300,
docker,image-resize,5,71,200,22304,6.187300,
docker,image-resize,5,72,200,22304,5.728200,
docker,image-resize,5,73,200,22304,7.059300,
docker,image-resize,5,74,200,22304,7.804800,
docker,image-resize,5,75,200,22304,20.527000,
docker,image-resize,5,76,200,22304,26.405500,
docker,image-resize,5,77,200,22304,18.522800,
docker,image-resize,5,78,200,22304,7.673300,
docker,image-resize,5,79,200,22304,8.646600,
docker,image-resize,5,80,200,22304,6.704100,
docker,image-resize,5,81,200,22304,7.044200,
docker,image-resize,5,82,200,22304,6.710900,
docker,image-resize,5,83,200,22304,6.507000,
docker,image-resize,5,84,200,22304,5.877100,
docker,image-resize,5,85,200,22304,5.758700,
docker,image-resize,5,86,200,22304,31.346800,
docker,image-resize,5,87,200,22304,24.953600,
docker,image-resize,5,88,200,22304,18.389000,
docker,image-resize,5,89,200,22304,7.860900,
docker,image-resize,5,90,200,22304,24.055700,
docker,image-resize,5,91,200,22304,8.310900,
docker,image-resize,5,92,200,22304,8.390500,
docker,image-resize,5,93,200,22304,8.889600,
docker,image-resize,5,94,200,22304,10.600200,
docker,image-resize,5,95,200,22304,7.226000,
docker,image-resize,5,96,200,22304,7.916400,
docker,image-resize,5,97,200,22304,8.185200,
docker,image-resize,5,98,200,22304,6.611200,
docker,image-resize,5,99,200,22304,28.838500,
docker,image-resize,5,100,200,22304,18.148500,
docker,image-resize,10,1,200,22304,17.700400,
docker,image-resize,10,2,200,22304,17.222700,
docker,image-resize,10,3,200,22304,22.748800,
docker,image-resize,10,4,200,22304,22.843600,
docker,image-resize,10,5,200,22304,22.164100,
docker,image-resize,10,6,200,22304,23.594000,
docker,image-resize,10,7,200,22304,22.882400,
docker,image-resize,10,8,200,22304,22.705600,
docker,image-resize,10,9,200,22304,23.638800,
docker,image-resize,10,10,200,22304,23.659000,
docker,image-resize,10,11,200,22304,13.209900,
docker,image-resize,10,12,200,22304,12.040200,
docker,image-resize,10,13,200,22304,12.687600,
docker,image-resize,10,14,200,22304,18.157600,
docker,image-resize,10,15,200,22304,13.702900,
docker,image-resize,10,16,200,22304,13.887500,
docker,image-resize,10,17,200,22304,15.474400,
docker,image-resize,10,18,200,22304,16.042200,
docker,image-resize,10,19,200,22304,17.903800,
docker,image-resize,10,20,200,22304,14.388200,
docker,image-resize,10,21,200,22304,12.931500,
docker,image-resize,10,22,200,22304,29.249200,
docker,image-resize,10,23,200,22304,27.392300,
docker,image-resize,10,24,200,22304,17.187600,
docker,image-resize,10,25,200,22304,13.852100,
docker,image-resize,10,26,200,22304,12.930600,
docker,image-resize,10,27,200,22304,15.801200,
docker,image-resize,10,28,200,22304,16.499300,
docker,image-resize,10,29,200,22304,19.576100,
docker,image-resize,10,30,200,22304,16.775900,
docker,image-resize,10,31,200,22304,20.133800,
docker,image-resize,10,32,200,22304,19.909400,
docker,image-resize,10,33,200,22304,37.592600,
docker,image-resize,10,34,200,22304,20.003400,
docker,image-resize,10,35,200,22304,22.291100,
docker,image-resize,10,36,200,22304,20.999700,
docker,image-resize,10,37,200,22304,21.628200,
docker,image-resize,10,38,200,22304,16.216800,
docker,image-resize,10,39,200,22304,15.021800,
docker,image-resize,10,40,200,22304,15.037800,
docker,image-resize,10,41,200,22304,14.171100,
docker,image-resize,10,42,200,22304,14.635300,
docker,image-resize,10,43,200,22304,15.277700,
docker,image-resize,10,44,200,22304,15.810800,
docker,image-resize,10,45,200,22304,16.433800,
docker,image-resize,10,46,200,22304,16.511000,
docker,image-resize,10,47,200,22304,24.003500,
docker,image-resize,10,48,200,22304,15.501700,
docker,image-resize,10,49,200,22304,14.500700,
docker,image-resize,10,50,200,22304,12.822100,
docker,image-resize,10,51,200,22304,13.698600,
docker,image-resize,10,52,200,22304,12.137300,
docker,image-resize,10,53,200,22304,14.450800,
docker,image-resize,10,54,200,22304,15.773600,
docker,image-resize,10,55,200,22304,11.560900,
docker,image-resize,10,56,200,22304,8.013200,
docker,image-resize,10,57,200,22304,7.448900,
docker,image-resize,10,58,200,22304,6.613100,
docker,image-resize,10,59,200,22304,6.254700,
docker,image-resize,10,60,200,22304,8.023700,
docker,image-resize,10,61,200,22304,7.629100,
docker,image-resize,10,62,200,22304,11.703200,
docker,image-resize,10,63,200,22304,36.482100,
docker,image-resize,10,64,200,22304,22.704900,
docker,image-resize,10,65,200,22304,24.792700,
docker,image-resize,10,66,200,22304,28.547300,
docker,image-resize,10,67,200,22304,35.835800,
docker,image-resize,10,68,200,22304,25.051000,
docker,image-resize,10,69,200,22304,16.284900,
docker,image-resize,10,70,200,22304,16.729600,
docker,image-resize,10,71,200,22304,12.771100,
docker,image-resize,10,72,200,22304,11.182600,
docker,image-resize,10,73,200,22304,14.826200,
docker,image-resize,10,74,200,22304,12.169100,
docker,image-resize,10,75,200,22304,12.235600,
docker,image-resize,10,76,200,22304,12.822800,
docker,image-resize,10,77,200,22304,32.480900,
docker,image-resize,10,78,200,22304,14.619400,
docker,image-resize,10,79,200,22304,18.896000,
docker,image-resize,10,80,200,22304,15.019200,
docker,image-resize,10,81,200,22304,14.570500,
docker,image-resize,10,82,200,22304,15.625900,
docker,image-resize,10,83,200,22304,15.572700,
docker,image-resize,10,84,200,22304,15.065400,
docker,image-resize,10,85,200,22304,15.076000,
docker,image-resize,10,86,200,22304,16.273600,
docker,image-resize,10,87,200,22304,29.055300,
docker,image-resize,10,88,200,22304,16.156200,
docker,image-resize,10,89,200,22304,12.794600,
docker,image-resize,10,90,200,22304,14.558800,
docker,image-resize,10,91,200,22304,14.599000,
docker,image-resize,10,92,200,22304,14.806100,
docker,image-resize,10,93,200,22304,12.351000,
docker,image-resize,10,94,200,22304,15.146200,
docker,image-resize,10,95,200,22304,16.207500,
docker,image-resize,10,96,200,22304,13.820000,
docker,image-resize,10,97,200,22304,8.729700,
docker,image-resize,10,98,200,22304,7.214700,
docker,image-resize,10,99,200,22304,7.511800,
docker,image-resize,10,100,200,22304,28.215600,
docker,image-resize,25,1,200,22304,22.921600,
docker,image-resize,25,2,200,22304,24.487400,
docker,image-resize,25,3,200,22304,26.596800,
docker,image-resize,25,4,200,22304,25.980300,
docker,image-resize,25,5,200,22304,27.526900,
docker,image-resize,25,6,200,22304,28.128200,
docker,image-resize,25,7,200,22304,30.638100,
docker,image-resize,25,8,200,22304,29.879500,
docker,image-resize,25,9,200,22304,29.887400,
docker,image-resize,25,10,200,22304,31.103300,
docker,image-resize,25,11,200,22304,31.015000,
docker,image-resize,25,12,200,22304,31.799400,
docker,image-resize,25,13,200,22304,36.322000,
docker,image-resize,25,14,200,22304,34.988100,
docker,image-resize,25,15,200,22304,32.742500,
docker,image-resize,25,16,200,22304,40.521700,
docker,image-resize,25,17,200,22304,43.511300,
docker,image-resize,25,18,200,22304,58.466500,
docker,image-resize,25,19,200,22304,57.237300,
docker,image-resize,25,20,200,22304,40.454700,
docker,image-resize,25,21,200,22304,43.210900,
docker,image-resize,25,22,200,22304,51.856200,
docker,image-resize,25,23,200,22304,45.558100,
docker,image-resize,25,24,200,22304,45.540400,
docker,image-resize,25,25,200,22304,60.827500,
docker,image-resize,25,26,200,22304,38.848200,
docker,image-resize,25,27,200,22304,51.707100,
docker,image-resize,25,28,200,22304,41.479800,
docker,image-resize,25,29,200,22304,45.758800,
docker,image-resize,25,30,200,22304,41.395000,
docker,image-resize,25,31,200,22304,46.377800,
docker,image-resize,25,32,200,22304,53.498100,
docker,image-resize,25,33,200,22304,50.765300,
docker,image-resize,25,34,200,22304,50.616700,
docker,image-resize,25,35,200,22304,45.957500,
docker,image-resize,25,36,200,22304,38.007200,
docker,image-resize,25,37,200,22304,49.713500,
docker,image-resize,25,38,200,22304,25.056700,
docker,image-resize,25,39,200,22304,46.956100,
docker,image-resize,25,40,200,22304,34.267300,
docker,image-resize,25,41,200,22304,35.678100,
docker,image-resize,25,42,200,22304,35.057300,
docker,image-resize,25,43,200,22304,65.174100,
docker,image-resize,25,44,200,22304,58.444600,
docker,image-resize,25,45,200,22304,37.674100,
docker,image-resize,25,46,200,22304,29.779900,
docker,image-resize,25,47,200,22304,37.442100,
docker,image-resize,25,48,200,22304,39.600000,
docker,image-resize,25,49,200,22304,37.176000,
docker,image-resize,25,50,200,22304,49.024600,
docker,image-resize,25,51,200,22304,34.576000,
docker,image-resize,25,52,200,22304,38.321000,
docker,image-resize,25,53,200,22304,39.087500,
docker,image-resize,25,54,200,22304,52.789200,
docker,image-resize,25,55,200,22304,38.117200,
docker,image-resize,25,56,200,22304,38.746100,
docker,image-resize,25,57,200,22304,40.277600,
docker,image-resize,25,58,200,22304,39.388500,
docker,image-resize,25,59,200,22304,40.410800,
docker,image-resize,25,60,200,22304,41.112600,
docker,image-resize,25,61,200,22304,41.543100,
docker,image-resize,25,62,200,22304,37.924700,
docker,image-resize,25,63,200,22304,29.503100,
docker,image-resize,25,64,200,22304,34.333600,
docker,image-resize,25,65,200,22304,29.948300,
docker,image-resize,25,66,200,22304,36.114400,
docker,image-resize,25,67,200,22304,42.745400,
docker,image-resize,25,68,200,22304,45.969700,
docker,image-resize,25,69,200,22304,45.844300,
docker,image-resize,25,70,200,22304,30.529400,
docker,image-resize,25,71,200,22304,37.168900,
docker,image-resize,25,72,200,22304,40.813800,
docker,image-resize,25,73,200,22304,41.032400,
docker,image-resize,25,74,200,22304,40.461400,
docker,image-resize,25,75,200,22304,42.182100,
docker,image-resize,25,76,200,22304,27.426300,
docker,image-resize,25,77,200,22304,42.274400,
docker,image-resize,25,78,200,22304,42.215100,
docker,image-resize,25,79,200,22304,42.775000,
docker,image-resize,25,80,200,22304,37.313000,
docker,image-resize,25,81,200,22304,40.941900,
docker,image-resize,25,82,200,22304,41.714100,
docker,image-resize,25,83,200,22304,42.258700,
docker,image-resize,25,84,200,22304,37.175700,
docker,image-resize,25,85,200,22304,39.969100,
