service,scenario,concurrency,requests,ok,failed,wall_ms,rps,min_ms,avg_ms,median_ms,p90_ms,p95_ms,p99_ms,max_ms,bytes_avg
docker,validate-json,1,100,100,0,763.5114999975485,130.97379672777828,1.1312,7.582342,1.9794,21.1903,25.6484,28.9516,30.4301,39
docker,validate-json,5,100,100,0,90.86569999999483,1100.5252807165487,1.2315,3.634869,1.77475,12.0163,15.7838,26.5635,27.789,39
docker,validate-json,10,100,100,0,43.36200000034296,2306.1666897100936,2.0255,3.997144,3.7714499999999997,5.7872,6.9508,8.0403,8.3605,39
docker,validate-json,25,100,100,0,41.2307000005967,2425.3772067549853,2.7563,6.526047,6.4692,9.0706,10.0943,10.975,12.8253,39
docker,validate-json,50,100,100,0,43.30309999932069,2309.303491010314,2.2477,4.773224,4.4164,6.0301,7.009,18.0398,18.1755,39
