service,scenario,concurrency,request_no,status,bytes,latency_ms,error
docker,csv-to-json,5,16,200,197,1.758700,
docker,csv-to-json,5,17,200,197,1.716600,
docker,csv-to-json,5,18,200,197,1.642800,
docker,csv-to-json,5,19,200,197,1.692600,
docker,csv-to-json,5,20,200,197,1.641500,
docker,csv-to-json,5,21,200,197,1.524200,
docker,csv-to-json,5,22,200,197,1.282700,
docker,csv-to-json,5,23,200,197,1.668500,
docker,csv-to-json,5,24,200,197,1.447700,
docker,csv-to-json,5,25,200,197,1.499000,
docker,csv-to-json,5,26,200,197,1.446600,
docker,csv-to-json,5,27,200,197,1.395000,
docker,csv-to-json,5,28,200,197,1.168800,
docker,csv-to-json,5,29,200,197,1.321500,
docker,csv-to-json,5,30,200,197,1.231100,
docker,csv-to-json,5,31,200,197,1.129700,
docker,csv-to-json,5,32,200,197,1.225600,
docker,csv-to-json,5,33,200,197,1.198900,
docker,csv-to-json,5,34,200,197,1.182700,
docker,csv-to-json,5,35,200,197,1.165500,
docker,csv-to-json,5,36,200,197,1.179900,
docker,csv-to-json,5,37,200,197,1.123200,
docker,csv-to-json,5,38,200,197,1.284000,
docker,csv-to-json,5,39,200,197,1.246600,
docker,csv-to-json,5,40,200,197,1.206100,
docker,csv-to-json,5,41,200,197,1.325000,
docker,csv-to-json,5,42,200,197,12.122800,
docker,csv-to-json,5,43,200,197,11.161100,
docker,csv-to-json,5,44,200,197,1.940700,
docker,csv-to-json,5,45,200,197,15.254300,
docker,csv-to-json,5,46,200,197,2.723400,
docker,csv-to-json,5,47,200,197,1.860900,
docker,csv-to-json,5,48,200,197,2.112800,
docker,csv-to-json,5,49,200,197,2.367200,
docker,csv-to-json,5,50,200,197,2.405300,
docker,csv-to-json,5,51,200,197,1.671700,
docker,csv-to-json,5,52,200,197,1.593600,
docker,csv-to-json,5,53,200,197,1.630400,
docker,csv-to-json,5,54,200,197,1.605300,
docker,csv-to-json,5,55,200,197,1.476100,
docker,csv-to-json,5,56,200,197,1.402000,
docker,csv-to-json,5,57,200,197,1.419600,
docker,csv-to-json,5,58,200,197,1.382100,
docker,csv-to-json,5,59,200,197,1.378300,
docker,csv-to-json,5,60,200,197,1.266700,
docker,csv-to-json,5,61,200,197,1.351200,
docker,csv-to-json,5,62,200,197,1.364600,
docker,csv-to-json,5,63,200,197,1.365400,
docker,csv-to-json,5,64,200,197,1.377000,
docker,csv-to-json,5,65,200,197,1.274100,
docker,csv-to-json,5,66,200,197,1.157800,
docker,csv-to-json,5,67,200,197,1.263500,
docker,csv-to-json,5,68,200,197,1.124000,
docker,csv-to-json,5,69,200,197,1.143400,
docker,csv-to-json,5,70,200,197,1.178400,
docker,csv-to-json,5,71,200,197,11.898200,
docker,csv-to-json,5,72,200,197,1.253000,
docker,csv-to-json,5,73,200,197,1.247300,
docker,csv-to-json,5,74,200,197,1.205300,
docker,csv-to-json,5,75,200,197,1.256700,
docker,csv-to-json,5,76,200,197,1.188400,
docker,csv-to-json,5,77,200,197,1.258100,
docker,csv-to-json,5,78,200,197,1.234200,
docker,csv-to-json,5,79,200,197,1.156200,
docker,csv-to-json,5,80,200,197,1.179900,
docker,csv-to-json,5,81,200,197,26.361300,
docker,csv-to-json,5,82,200,197,13.517800,
docker,csv-to-json,5,83,200,197,20.480500,
docker,csv-to-json,5,84,200,197,25.674100,
docker,csv-to-json,5,85,200,197,1.501500,
docker,csv-to-json,5,86,200,197,1.639600,
docker,csv-to-json,5,87,200,197,1.319100,
docker,csv-to-json,5,88,200,197,1.113300,
docker,csv-to-json,5,89,200,197,1.156200,
docker,csv-to-json,5,90,200,197,1.155000,
docker,csv-to-json,5,91,200,197,1.171100,
docker,csv-to-json,5,92,200,197,15.033400,
docker,csv-to-json,5,93,200,197,15.276500,
docker,csv-to-json,5,94,200,197,24.690900,
docker,csv-to-json,5,95,200,197,13.980200,
docker,csv-to-json,5,96,200,197,1.498600,
docker,csv-to-json,5,97,200,197,1.744700,
docker,csv-to-json,5,98,200,197,1.666200,
docker,csv-to-json,5,99,200,197,15.197600,
docker,csv-to-json,5,100,200,197,23.473900,
docker,csv-to-json,10,1,200,197,2.604300,
docker,csv-to-json,10,2,200,197,2.648800,
docker,csv-to-json,10,3,200,197,2.973600,
docker,csv-to-json,10,4,200,197,4.213200,
docker,csv-to-json,10,5,200,197,4.865600,
docker,csv-to-json,10,6,200,197,4.442900,
docker,csv-to-json,10,7,200,197,5.975000,
docker,csv-to-json,10,8,200,197,4.312600,
docker,csv-to-json,10,9,200,197,5.305500,
docker,csv-to-json,10,10,200,197,5.860000,
docker,csv-to-json,10,11,200,197,2.289800,
docker,csv-to-json,10,12,200,197,2.477900,
docker,csv-to-json,10,13,200,197,3.516100,
docker,csv-to-json,10,14,200,197,3.132900,
docker,csv-to-json,10,15,200,197,3.882600,
docker,csv-to-json,10,16,200,197,3.818600,
docker,csv-to-json,10,17,200,197,2.374100,
docker,csv-to-json,10,18,200,197,2.844300,
docker,csv-to-json,10,19,200,197,3.058400,
docker,csv-to-json,10,20,200,197,4.127600,
docker,csv-to-json,10,21,200,197,2.624400,
docker,csv-to-json,10,22,200,197,3.395100,
docker,csv-to-json,10,23,200,197,2.504100,
docker,csv-to-json,10,24,200,197,3.751000,
docker,csv-to-json,10,25,200,197,3.182400,
docker,csv-to-json,10,26,200,197,3.345900,
docker,csv-to-json,10,27,200,197,3.642300,
docker,csv-to-json,10,28,200,197,2.579600,
docker,csv-to-json,10,29,200,197,3.195700,
docker,csv-to-json,10,30,200,197,3.768400,
docker,csv-to-json,10,31,200,197,2.894400,
docker,csv-to-json,10,32,200,197,3.115500,
docker,csv-to-json,10,33,200,197,2.387100,
docker,csv-to-json,10,34,200,197,3.825100,
docker,csv-to-json,10,35,200,197,3.639500,
docker,csv-to-json,10,36,200,197,2.985100,
docker,csv-to-json,10,37,200,197,3.244800,
docker,csv-to-json,10,38,200,197,3.092600,
docker,csv-to-json,10,39,200,197,4.834700,
docker,csv-to-json,10,40,200,197,3.530000,
docker,csv-to-json,10,41,200,197,2.615900,
docker,csv-to-json,10,42,200,197,3.410900,
docker,csv-to-json,10,43,200,197,4.193300,
docker,csv-to-json,10,44,200,197,3.183200,
docker,csv-to-json,10,45,200,197,3.237400,
docker,csv-to-json,10,46,200,197,2.439200,
docker,csv-to-json,10,47,200,197,3.389900,
docker,csv-to-json,10,48,200,197,3.250000,
docker,csv-to-json,10,49,200,197,3.303100,
docker,csv-to-json,10,50,200,197,2.687800,
docker,csv-to-json,10,51,200,197,4.388700,
docker,csv-to-json,10,52,200,197,3.687400,
docker,csv-to-json,10,53,200,197,4.549100,
docker,csv-to-json,10,54,200,197,4.303200,
docker,csv-to-json,10,55,200,197,4.117600,
docker,csv-to-json,10,56,200,197,3.530300,
docker,csv-to-json,10,57,200,197,3.585300,
docker,csv-to-json,10,58,200,197,3.649400,
docker,csv-to-json,10,59,200,197,3.606300,
docker,csv-to-json,10,60,200,197,2.516100,
docker,csv-to-json,10,61,200,197,2.111300,
docker,csv-to-json,10,62,200,197,3.561100,
docker,csv-to-json,10,63,200,197,3.441500,
docker,csv-to-json,10,64,200,197,2.176700,
docker,csv-to-json,10,65,200,197,2.626600,
docker,csv-to-json,10,66,200,197,3.389500,
docker,csv-to-json,10,67,200,197,3.253600,
docker,csv-to-json,10,68,200,197,1.899500,
docker,csv-to-json,10,69,200,197,2.655500,
docker,csv-to-json,10,70,200,197,3.149300,
docker,csv-to-json,10,71,200,197,3.337200,
docker,csv-to-json,10,72,200,197,4.551900,
docker,csv-to-json,10,73,200,197,3.295200,
docker,csv-to-json,10,74,200,197,3.334700,
docker,csv-to-json,10,75,200,197,3.492200,
docker,csv-to-json,10,76,200,197,15.129000,
docker,csv-to-json,10,77,200,197,3.063000,
docker,csv-to-json,10,78,200,197,3.577200,
docker,csv-to-json,10,79,200,197,2.673800,
docker,csv-to-json,10,80,200,197,2.307400,
docker,csv-to-json,10,81,200,197,3.056200,
docker,csv-to-json,10,82,200,197,3.234000,
docker,csv-to-json,10,83,200,197,3.857400,
docker,csv-to-json,10,84,200,197,2.983400,
docker,csv-to-json,10,85,200,197,3.574300,
docker,csv-to-json,10,86,200,197,2.345600,
docker,csv-to-json,10,87,200,197,2.239700,
docker,csv-to-json,10,88,200,197,2.912200,
docker,csv-to-json,10,89,200,197,4.004000,
docker,csv-to-json,10,90,200,197,3.831400,
docker,csv-to-json,10,91,200,197,3.496200,
docker,csv-to-json,10,92,200,197,2.918700,
docker,csv-to-json,10,93,200,197,2.839800,
docker,csv-to-json,10,94,200,197,2.522100,
docker,csv-to-json,10,95,200,197,2.485100,
docker,csv-to-json,10,96,200,197,2.404300,
docker,csv-to-json,10,97,200,197,3.312800,
docker,csv-to-json,10,98,200,197,2.592900,
docker,csv-to-json,10,99,200,197,2.251700,
docker,csv-to-json,10,100,200,197,2.099800,
docker,csv-to-json,25,1,200,197,4.038600,
docker,csv-to-json,25,2,200,197,2.091500,
docker,csv-to-json,25,3,200,197,3.314400,
docker,csv-to-json,25,4,200,197,4.856000,
docker,csv-to-json,25,5,200,197,4.460100,
docker,csv-to-json,25,6,200,197,3.715300,
docker,csv-to-json,25,7,200,197,2.800800,
docker,csv-to-json,25,8,200,197,4.129800,
docker,csv-to-json,25,9,200,197,7.092900,
docker,csv-to-json,25,10,200,197,2.601200,
docker,csv-to-json,25,11,200,197,4.872600,
docker,csv-to-json,25,12,200,197,4.091300,
docker,csv-to-json,25,13,200,197,3.787400,
docker,csv-to-json,25,14,200,197,2.642400,
docker,csv-to-json,25,15,200,197,5.181700,
docker,csv-to-json,25,16,200,197,5.389500,
docker,csv-to-json,25,17,200,197,5.918900,
docker,csv-to-json,25,18,200,197,3.965500,
docker,csv-to-json,25,19,200,197,5.880000,
docker,csv-to-json,25,20,200,197,2.127600,
docker,csv-to-json,25,21,200,197,5.101000,
docker,csv-to-json,25,22,200,197,4.842200,
docker,csv-to-json,25,23,200,197,4.960300,
docker,csv-to-json,25,24,200,197,4.306000,
docker,csv-to-json,25,25,200,197,3.391600,
docker,csv-to-json,25,26,200,197,4.289500,
docker,csv-to-json,25,27,200,197,2.250900,
docker,csv-to-json,25,28,200,197,7.380700,
docker,csv-to-json,25,29,200,197,2.974400,
docker,csv-to-json,25,30,200,197,4.292000,
docker,csv-to-json,25,31,200,197,3.004900,
docker,csv-to-json,25,32,200,197,2.774600,
docker,csv-to-json,25,33,200,197,5.380800,
docker,csv-to-json,25,34,200,197,2.213400,
docker,csv-to-json,25,35,200,197,4.381700,
docker,csv-to-json,25,36,200,197,4.968000,
docker,csv-to-json,25,37,200,197,4.099200,
docker,csv-to-json,25,38,200,197,4.821800,
docker,csv-to-json,25,39,200,197,3.046800,
docker,csv-to-json,25,40,200,197,4.721400,
docker,csv-to-json,25,41,200,197,6.045700,
docker,csv-to-json,25,42,200,197,5.917500,
docker,csv-to-json,25,43,200,197,4.999800,
docker,csv-to-json,25,44,200,197,4.600000,
docker,csv-to-json,25,45,200,197,4.984200,
docker,csv-to-json,25,46,200,197,5.580800,
docker,csv-to-json,25,47,200,197,4.470900,
docker,csv-to-json,25,48,200,197,5.427600,
docker,csv-to-json,25,49,200,197,5.491500,
docker,csv-to-json,25,50,200,197,6.882600,
docker,csv-to-json,25,51,200,197,5.953800,
docker,csv-to-json,25,52,200,197,5.240500,
docker,csv-to-json,25,53,200,197,5.306300,
docker,csv-to-json,25,54,200,197,8.508700,
docker,csv-to-json,25,55,200,197,11.005400,
docker,csv-to-json,25,56,200,197,7.597200,
docker,csv-to-json,25,57,200,197,8.094000,
docker,csv-to-json,25,58,200,197,10.429500,
docker,csv-to-json,25,59,200,197,11.630900,
docker,csv-to-json,25,60,200,197,9.262000,
docker,csv-to-json,25,61,200,197,8.589400,
docker,csv-to-json,25,62,200,197,11.178100,
docker,csv-to-json,25,63,200,197,10.832600,
docker,csv-to-json,25,64,200,197,11.992800,
docker,csv-to-json,25,65,200,197,8.750000,
docker,csv-to-json,25,66,200,197,12.033800,
docker,csv-to-json,25,67,200,197,13.017000,
docker,csv-to-json,25,68,200,197,12.953700,
docker,csv-to-json,25,69,200,197,14.504000,
docker,csv-to-json,25,70,200,197,9.489900,
docker,csv-to-json,25,71,200,197,8.502900,
docker,csv-to-json,25,72,200,197,11.692700,
